sampleid	ATTRIBUTE_MostAbundant	ATTRIBUTE_SampleType	ATTRIBUTE_Site_code	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
metabolite4229	CCA	Coral,Limu,CCA	M3,M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""4229.0"",""main.cluster index_upperinput"":""4229.0""}"	This Node is a Singleton	N/A	Spectral Match to 9-Octadecenamide, (Z)- from NIST14	0.756987	6.0405	6.0405	0	N/A	CCMSLIB00003139413	14246331.02	69	-1	69	282.2794	1	282.2794	14246331.02
metabolite423	Coral	Coral,Limu,CCA	M3,M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""423.0"",""main.cluster index_upperinput"":""423.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=147&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	InChI=1S/C10H13N5O3/c11-9-8-10(13-3-12-9)15(4-14-8)7-1-5(17)6(2-16)18-7/h3-7,16-17H,1-2H2,(H2,11,12,13)/t5-,6+,7+/m0/s1	2'-deoxyadenosine	0.982281	0.8065	0.8065	0	N/A	CCMSLIB00004719800	1168423976	91	147	91	252.1091	1	252.1091	1168423976
metabolite42303	Coral	Coral	M3,M4,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42303.0"",""main.cluster index_upperinput"":""42303.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=147&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	0.8441	0.8441	0	N/A	N/A	7316175.281	5	147	5	430.1573	1	430.1573	7316175.281
metabolite42328	Coral	Coral	M4,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42328.0"",""main.cluster index_upperinput"":""42328.0""}"	This Node is a Singleton	N/A	N/A	N/A	5.1657	5.1657	0	N/A	N/A	1576394.256	3	-1	3	371.2772	1	371.2772	1576394.256
metabolite42329	CCA	Coral,CCA	M3,M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42329.0"",""main.cluster index_upperinput"":""42329.0""}"	This Node is a Singleton	N/A	N/A	N/A	4.4614	4.4614	0	N/A	N/A	17598023.23	24	-1	24	317.2113	1	317.2113	17598023.23
metabolite42343	Coral	Coral	M3,M4,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42343.0"",""main.cluster index_upperinput"":""42343.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	5.5403	5.5403	0	N/A	N/A	2540388.727	5	9	5	330.2066	1	330.2066	2540388.727
metabolite4235	CCA	Coral,Limu,CCA	M3,M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""4235.0"",""main.cluster index_upperinput"":""4235.0""}"	This Node is a Singleton	N/A	N/A	N/A	4.8563	4.8563	0	N/A	N/A	220232933.1	21	-1	21	373.2001	1	373.2001	220232933.1
metabolite42375	CCA	Coral,Limu,CCA	M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42375.0"",""main.cluster index_upperinput"":""42375.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=436&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	InChI=1S/C16H24O3/c1-14-10-7-5-3-2-4-6-8-11-15(17)12-9-13-16(18)19-14/h2-3,5,7,9,13-15,17H,4,6,8,10-12H2,1H3/b3-2-,7-5+,13-9+	NCGC00385962-01_C16H24O3_	0.938708	6.6964	6.6964	0	CC1C\C=C\C=C/CCCCC(O)C\C=C\C(=O)O1	CCMSLIB00000854835	79814593.17	11	436	11	247.1669	1	247.1669	79814593.17
metabolite42391	Coral	Coral	M3,M6,M4,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42391.0"",""main.cluster index_upperinput"":""42391.0""}"	This Node is a Singleton	N/A	N/A	N/A	5.9808	5.9808	0	N/A	N/A	9466951.515	7	-1	7	353.2665	1	353.2665	9466951.515
metabolite424	Coral	Coral,Limu,CCA,Blank	M3,M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""424.0"",""main.cluster index_upperinput"":""424.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=118&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	2.2818	2.2818	0	N/A	N/A	5365614363	115	118	115	194.1178	1	194.1178	5365614363
metabolite42412	Coral	Coral	M3,M6,M4,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42412.0"",""main.cluster index_upperinput"":""42412.0""}"	This Node is a Singleton	N/A	N/A	N/A	8.1531	8.1531	0	N/A	N/A	2741914.483	6	-1	6	411.3259	1	411.3259	2741914.483
metabolite42413	Coral	Coral	M3,M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42413.0"",""main.cluster index_upperinput"":""42413.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=82&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	InChI=1S/C28H44O3/c1-18(2)19(3)7-8-20(4)22-9-10-23-25(22,5)13-12-24-26(6)14-11-21(29)17-27(26)15-16-28(23,24)31-30-27/h7-8,15-16,18-24,29H,9-14,17H2,1-6H3/b8-7+/t19-,20+,21-,22+,23+,24?,25+,26+,27+,28-/m0/s1	NCGC00180497-02!	0.753528	8.9361	8.9361	0	CC(C)[C@@H](C)\C=C\[C@@H](C)[C@H]1CC[C@@H]2[C@]1(C)CCC3[C@@]4(C)CC[C@H](O)C[C@@]45OO[C@@]23C=C5	CCMSLIB00000848042	10855570.01	11	82	11	411.3258	1	411.3258	10855570.01
metabolite42415	Coral	Coral,CCA	M3,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42415.0"",""main.cluster index_upperinput"":""42415.0""}"	This Node is a Singleton	N/A	N/A	N/A	7.9637	7.9637	0	N/A	N/A	9928034.232	13	-1	13	385.1655	1	385.1655	9928034.232
metabolite42416	Coral	Coral,CCA,Blank	M3,M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42416.0"",""main.cluster index_upperinput"":""42416.0""}"	This Node is a Singleton	InChI=1S/C16H24O3/c1-14-10-7-5-3-2-4-6-8-11-15(17)12-9-13-16(18)19-14/h2-3,5,7,9,13-15,17H,4,6,8,10-12H2,1H3/b3-2-,7-5+,13-9+	NCGC00385962-01_C16H24O3_	0.931899	5.282	5.282	0	CC1C\C=C\C=C/CCCCC(O)C\C=C\C(=O)O1	CCMSLIB00000854835	45432479.65	14	-1	14	247.1671	1	247.1671	45432479.65
metabolite42436	Coral	Coral,CCA	M3,M4,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42436.0"",""main.cluster index_upperinput"":""42436.0""}"	This Node is a Singleton	N/A	Spectral Match to .omega.-3 Arachidonic acid ethyl ester from NIST14	0.882643	7.4531	7.4531	0	N/A	CCMSLIB00003139185	7302288.318	10	-1	10	333.2777	1	333.2777	7302288.318
metabolite42450	CCA	Coral,Limu,CCA,Blank	M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42450.0"",""main.cluster index_upperinput"":""42450.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=129&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	Spectral Match to Genipin from NIST14	0.838063	1.1022	1.1022	0	N/A	CCMSLIB00003137962	161343012	14	129	14	209.0807	1	209.0807	161343012
metabolite42463	CCA	Coral,CCA,Blank	M3,M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42463.0"",""main.cluster index_upperinput"":""42463.0""}"	This Node is a Singleton	N/A	N/A	N/A	0.6624	0.6624	0	N/A	N/A	14421699.22	26	-1	26	199.9878	1	199.9878	14421699.22
metabolite42467	CCA	Coral,CCA,Blank	M3,M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42467.0"",""main.cluster index_upperinput"":""42467.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=85&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	0.5421	0.5421	0	N/A	N/A	1525286930	40	85	40	223.9888	1	223.9888	1525286930
metabolite42476	Coral	Coral,Limu,CCA,Blank	M3,M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42476.0"",""main.cluster index_upperinput"":""42476.0""}"	This Node is a Singleton	N/A	N/A	N/A	3.5276	3.5276	0	N/A	N/A	3869447346	39	-1	39	253.1412	1	253.1412	3869447346
metabolite42478	Coral	Coral	M3,M4,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42478.0"",""main.cluster index_upperinput"":""42478.0""}"	This Node is a Singleton	N/A	N/A	N/A	0.5876	0.5876	0	N/A	N/A	21604670	6	-1	6	302.1345	1	302.1345	21604670
metabolite42479	Coral	Coral	M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42479.0"",""main.cluster index_upperinput"":""42479.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=28&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	5.5088	5.5088	0	N/A	N/A	34961288.57	9	28	9	464.3504	1	464.3504	34961288.57
metabolite42529	CCA	Coral,CCA	M3,M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42529.0"",""main.cluster index_upperinput"":""42529.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=147&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	ADENOSINE	0.984441	0.647	0.647	0	C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)CO)O)O	CCMSLIB00000578029	71095143.71	39	147	39	268.1039	1	268.1039	71095143.71
metabolite42563	CCA	Coral,CCA,Blank	M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42563.0"",""main.cluster index_upperinput"":""42563.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=85&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	0.6864	0.6864	0	N/A	N/A	42240307.94	15	85	15	255.944	1	255.944	42240307.94
metabolite42600	Coral	Coral,CCA	M3,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42600.0"",""main.cluster index_upperinput"":""42600.0""}"	This Node is a Singleton	N/A	N/A	N/A	8.8543	8.8543	0	N/A	N/A	149587442.6	4	-1	4	362.9263	1	362.9263	149587442.6
metabolite42601	Coral	Coral,CCA	M3,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42601.0"",""main.cluster index_upperinput"":""42601.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=74&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	Spectral Match to N-(11R,15S-Dihydroxy-9-oxo-5Z,13E-prostadienoyl)-ethanolamine from NIST14	0.796925	6.2955	6.2955	0	N/A	CCMSLIB00003137363	3322642.205	3	74	3	378.2648	1	378.2648	3322642.205
metabolite42604	Coral	Coral	M3,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42604.0"",""main.cluster index_upperinput"":""42604.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=309&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	0.792	0.792	0	N/A	N/A	3784928.362	4	309	4	208.0639	1	208.0639	3784928.362
metabolite42609	Coral	Coral	M3,M6,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42609.0"",""main.cluster index_upperinput"":""42609.0""}"	This Node is a Singleton	N/A	N/A	N/A	6.4964	6.4964	0	N/A	N/A	32728821.23	6	-1	6	353.2665	1	353.2665	32728821.23
metabolite42610	Coral	Coral,Limu,CCA	M3,M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42610.0"",""main.cluster index_upperinput"":""42610.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=498&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	7.9186	7.9186	0	N/A	N/A	291485474.5	12	498	12	362.9264	1	362.9264	291485474.5
metabolite42614	CCA	Coral,CCA	M3,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42614.0"",""main.cluster index_upperinput"":""42614.0""}"	This Node is a Singleton	N/A	N/A	N/A	0.5268	0.5268	0	N/A	N/A	7269423.881	3	-1	3	257.1606	1	257.1606	7269423.881
metabolite42615	CCA	Coral,CCA,Blank	M3,M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42615.0"",""main.cluster index_upperinput"":""42615.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=193&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	0.6101	0.6101	0	N/A	N/A	113122400.4	27	193	27	433.092	1	433.092	113122400.4
metabolite42618	Coral	Coral,CCA,Blank	M3,M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42618.0"",""main.cluster index_upperinput"":""42618.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=582&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	9.5387	9.5387	0	N/A	N/A	250480936.4	11	582	11	408.3084	1	408.3084	250480936.4
metabolite42620	Coral	Coral,CCA	M3,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42620.0"",""main.cluster index_upperinput"":""42620.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=18&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	 	phenylethylamide 357	0.891721	9.2146	9.2146	0	 	CCMSLIB00001059664	2147836.693	4	18	4	358.3103	1	358.3103	2147836.693
metabolite42621	Coral	Coral,CCA	M3,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42621.0"",""main.cluster index_upperinput"":""42621.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1320&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	6.739	6.739	0	N/A	N/A	5535376.747	10	1320	10	345.2414	1	345.2414	5535376.747
metabolite42623	Coral	Coral,CCA	M3,M6,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42623.0"",""main.cluster index_upperinput"":""42623.0""}"	This Node is a Singleton	N/A	N/A	N/A	8.794	8.794	0	N/A	N/A	2831414.935	4	-1	4	406.3101	1	406.3101	2831414.935
metabolite42627	CCA	Coral,CCA	M3,M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42627.0"",""main.cluster index_upperinput"":""42627.0""}"	This Node is a Singleton	N/A	N/A	N/A	4.9294	4.9294	0	N/A	N/A	11807661.33	13	-1	13	369.1698	1	369.1698	11807661.33
metabolite42628	Coral	Coral	M3,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42628.0"",""main.cluster index_upperinput"":""42628.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=661&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	6.3881	6.3881	0	N/A	N/A	9482178.124	6	661	6	457.1936	1	457.1936	9482178.124
metabolite42634	Coral	Coral	M3,M6,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42634.0"",""main.cluster index_upperinput"":""42634.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=91&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	5.6604	5.6604	0	N/A	N/A	5476013.869	5	91	5	302.212	1	302.212	5476013.869
metabolite42635	Coral	Coral	M3,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42635.0"",""main.cluster index_upperinput"":""42635.0""}"	This Node is a Singleton	N/A	N/A	N/A	6.3946	6.3946	0	N/A	N/A	2175758.881	4	-1	4	368.2632	1	368.2632	2175758.881
metabolite42637	Coral	Coral	M3,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42637.0"",""main.cluster index_upperinput"":""42637.0""}"	This Node is a Singleton	N/A	N/A	N/A	8.9989	8.9989	0	N/A	N/A	7582170.845	8	-1	8	357.2789	1	357.2789	7582170.845
metabolite42644	CCA	Coral,Limu,CCA,Blank	M3,M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42644.0"",""main.cluster index_upperinput"":""42644.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=155&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	2.1241	2.1241	0	N/A	N/A	380570885.9	14	155	14	167.0128	1	167.0128	380570885.9
metabolite42647	Coral	Coral	M3,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42647.0"",""main.cluster index_upperinput"":""42647.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=661&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	6.1639	6.1639	0	N/A	N/A	3303878.275	6	661	6	457.1937	1	457.1937	3303878.275
metabolite42649	Coral	Coral	M3,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42649.0"",""main.cluster index_upperinput"":""42649.0""}"	This Node is a Singleton	N/A	N/A	N/A	7.3089	7.3089	0	N/A	N/A	3857695.683	4	-1	4	315.1632	1	315.1632	3857695.683
metabolite42654	Coral	Coral,CCA	M3,M6,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42654.0"",""main.cluster index_upperinput"":""42654.0""}"	This Node is a Singleton	N/A	N/A	N/A	5.4652	5.4652	0	N/A	N/A	4597008.566	4	-1	4	416.2794	1	416.2794	4597008.566
metabolite42655	Coral	Coral	M3,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42655.0"",""main.cluster index_upperinput"":""42655.0""}"	This Node is a Singleton	N/A	N/A	N/A	6.1629	6.1629	0	N/A	N/A	4300574.854	6	-1	6	383.1885	1	383.1885	4300574.854
metabolite42660	Coral	Coral,CCA	M3,M6,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42660.0"",""main.cluster index_upperinput"":""42660.0""}"	This Node is a Singleton	N/A	N/A	N/A	1.0775	1.0775	0	N/A	N/A	14272360.64	7	-1	7	250.0387	1	250.0387	14272360.64
metabolite42664	CCA	Coral,CCA	M3,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42664.0"",""main.cluster index_upperinput"":""42664.0""}"	This Node is a Singleton	N/A	N/A	N/A	6.7397	6.7397	0	N/A	N/A	4913427.803	7	-1	7	359.2182	1	359.2182	4913427.803
metabolite42685	CCA	Coral,CCA	M3,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42685.0"",""main.cluster index_upperinput"":""42685.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=62&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	6.5337	6.5337	0	N/A	N/A	361336692.8	10	62	10	271.169	1	271.169	361336692.8
metabolite42694	Coral	Coral,CCA	M3,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""42694.0"",""main.cluster index_upperinput"":""42694.0""}"	This Node is a Singleton	N/A	N/A	N/A	1.0784	1.0784	0	N/A	N/A	19512904.87	7	-1	7	210.0502	1	210.0502	19512904.87
