sample_id,sample_barcode,DNA_barcode,collection_label,analysis,project,site_code,site_name,distance,collection_date,collection_time,sample_type,habitat,host,trophic,site_type,metadata,lat,long,lat.long,processing,notes,rainfall,elevation,shore_dist,shore_dist_Range
WMEA_03233_No_M5,03233,NA,M5 Shallow,MSandDNA,Keck,M5,ThreeTablesBeach,NA,20191621,NA,WaterSaline,Marine,Nonhost,Environmental,Core Waimea,marine water,21.64499,-158.06658,21.644994|-158.066579,,,1109.515015,NA,576.425619,
WMEA_03234_No_M6,03234,NA,M6 Shallow,MSandDNA,Keck,M6,SharksCove,NA,20191621,NA,WaterSaline,Marine,Nonhost,Environmental,Core Waimea,marine water,21.648838,-158.065666,21.648838|-158.065666,,,NA,NA,935.233757,
WMEA_03235_No_M7,03235,NA,M7 Shallow,MSandDNA,Keck,M7,WaimeaBay,NA,20191620,NA,WaterSaline,Marine,Nonhost,Environmental,Core Waimea,marine water,21.64272300,-158.066259,21.642723|-158.066259,,,1111.633057,NA,364.7493799,
WMEA_03236_No_M3,03236,NA,M3 Deep,MSandDNA,Keck,M3,UppersBeach,NA,20191620,NA,WaterSaline,Marine,Nonhost,Environmental,Core Waimea,marine water,21.63892000,-158.071265,21.63892|-158.071265,,,NA,NA,821.8831811,
WMEA_03237_No_M4,03237,NA,M4 Deep,MSandDNA,Keck,M4,TwinRocks,NA,20191620,NA,WaterSaline,Marine,Nonhost,Environmental,Core Waimea,marine water,21.63676600,-158.071894,21.636766|-158.071894,,,NA,NA,964.908147,
WMEA_03238_No_M5,03238,NA,M5 Deep,MSandDNA,Keck,M5,ThreeTablesBeach,NA,20191621,NA,WaterSaline,Marine,Nonhost,Environmental,Core Waimea,marine water,21.64499400,-158.066579,21.644994|-158.066579,,,1109.515015,NA,576.7401968,
WMEA_03239_No_M6,03239,NA,M6 Deep,MSandDNA,Keck,M6,SharksCove,NA,20191621,NA,WaterSaline,Marine,Nonhost,Environmental,Core Waimea,marine water,21.64883800,-158.065666,21.648838|-158.065666,,,NA,NA,935.233757,
WMEA_03240_No_M7,03240,NA,M7 Deep,MSandDNA,Keck,M7,WaimeaBay,NA,20191620,NA,WaterSaline,Marine,Nonhost,Environmental,Core Waimea,marine water,21.64272300,-158.066259,21.642723|-158.066259,,,1111.633057,NA,364.7493799,
WMEA_03241_NA_NA,03241,NA,Blank 1.5,MSandDNA,Keck,NA,Lab,NA,20191620,NA,Control,NA,NA,NA,NA,Blank sterivex filter from june 20 marine sampling,NA,NA,not applicable,,,NA,NA,NA,
WMEA_03242_NA_NA,03242,NA,Blank 2.5,MSandDNA,Keck,NA,Lab,NA,20191621,NA,Control,NA,NA,NA,NA,Blank sterivex filter from june 21 marine sampling,NA,NA,not applicable,,,NA,NA,NA,
WMEA_03395_An_6,03395,NA,Ants 800 mt Estuary,MS,SuperTransect,6,STEstuary6,500m,20190619,NA,Ant,Terrestrial,Animal,Omnivore,Transect,GPS E6_181,21.63821798,-158.058617,21.63821798|-158.058617,,,1245.245972,1,575.2306269,
WMEA_03396_An_1,03396,NA,Ants 0 mts Estuary,MS,SuperTransect,1,STEstuary1,0m,20190619,NA,Ant,Terrestrial,Animal,Omnivore,Transect,,21.64132,158.0622,21.64132|158.0622,,,NA,NA,4525982.185,
WMEA_03397_An_5,03397,NA,Ants 400 mts estuary,MS,SuperTransect,5,STEstuary5,400m,20190619,NA,Ant,Terrestrial,Animal,Omnivore,Transect,GPS point 158,21.63858703,-158.059519,21.63858703|-158.059519,,,1212.093018,0.3610959351,473.6083808,
WMEA_03398_An_6,03398,NA,Ants 500 mt estuary,MS,SuperTransect,6,STEstuary6,500m,20190619,NA,Ant,Terrestrial,Animal,Omnivore,Transect,GPS point 162,21.63837799,-158.058497,21.638377988711|-158.058497020975,,,1245.245972,2.476943493,578.4098317,
WMEA_03399_An_5,03399,NA,Ants 400m estuary,MS,SuperTransect,5,STEstuary5,400m,20190619,NA,Ant,Terrestrial,Animal,Omnivore,Transect,GPS 158 (Criss),21.63865602,-158.0594,21.6386560164392|-158.059400003403,,,1212.093018,2.204941988,480.9509714,
WMEA_03400_An_1,03400,NA,DRB01,MS,SuperTransect,1,STDrumRoadMakai1,0m,20190618,NA,Ant,Terrestrial,Animal,Omnivore,Transect,,21.62209304,-158.019156,21.62209304|-158.019156,,,1910.119019,159.1590118,5032.380114,
WMEA_03401_An_1,03401,NA,DRB1 Ants,MS,SuperTransect,1,STDrumRoadMakai1,0m,20190618,NA,Ant,Terrestrial,Animal,Omnivore,Transect,,21.62209304,-158.019156,21.62209304|-158.019156,,,1910.119019,159.1590118,5032.380114,
WMEA_03402_An_5,03402,NA,DRB5,MS,SuperTransect,5,STDrumRoadMakai5,400m,20190618,NA,Ant,Terrestrial,Animal,Omnivore,Transect,,21.62068103,-158.017351,21.62068103|-158.017351,,,1965.343994,176.7552032,5267.203902,
WMEA_03403_An_8,03403,NA,DRB8 Ants,MS,SuperTransect,8,STDrumRoadMakai8,700m,20190618,NA,Ant,Terrestrial,Animal,Omnivore,Transect,,21.61986002,-158.015093,21.61986002|-158.015093,,,2026.730957,208.6148987,5517.577872,
WMEA_03404_An_2,03404,NA,Drum Road mauka ants 2,MS,SuperTransect,2,STDrumRoadMauka2,100m,20190618,NA,Ant,Terrestrial,Animal,Omnivore,Transect,GPS same as site,21.62011399,-158.013361,21.62011399|-158.013361,,,2092.099121,184.8355408,5669.734034,
WMEA_03405_An_3,03405,NA,Drum Road Mauka Ants 3,MS,SuperTransect,3,STDrumRoadMauka3,200m,20190618,NA,Ant,Terrestrial,Animal,Omnivore,Transect,GPS same as site,21.61928301,-158.012875,21.61928301|-158.012875,,,2092.099121,192.0920868,5753.068328,
WMEA_03406_An_1,03406,NA,Drum Rd Mauka Ants 1,MS,SuperTransect,1,STDrumRoadMauka1,0m,20190618,NA,Ant,Terrestrial,Animal,Omnivore,Transect,GPS same as site,21.62018197,-158.014384,21.62018197|-158.014384,,,2026.730957,187.7696533,5569.793356,
WMEA_03407_An_3,03407,NA,Falls point 0mts,MS,SuperTransect,3,STFalls3,200m,20190618,NA,Ant,Terrestrial,Animal,Omnivore,Transect,GPS cris plants 150,21.63184203,-158.049687,21.63184203|-158.049687,,,1395.904053,20.61804008,1732.91325,
WMEA_03408_An_3,03408,NA,Falls Point 0mts,MS,SuperTransect,3,STFalls3,200m,20190618,NA,Ant,Terrestrial,Animal,Omnivore,Transect,GPS Cris 150 plants,21.63184203,-158.049687,21.63184203|-158.049687,,,1395.904053,20.61804008,1732.91325,
WMEA_03409_An_5,03409,NA,Above Falls 400m Ants 2,MS,SuperTransect,5,STAboveFalls5,400m,20190619,NA,Ant,Terrestrial,Animal,Omnivore,Transect,GPS same as site,21.63076999,-158.039635,21.63076999|-158.039635,,,1527.713989,66.13102722,2704.71678,
WMEA_03410_An_8,03410,NA,Above falls 700m site 8 ants #3,MS,SuperTransect,8,STAboveFalls8,700m,20190619,NA,Ant,Terrestrial,Animal,Omnivore,Transect,GPS same as site,21.62945797,-158.037734,21.62945797|-158.037734,,,1567.248047,76.07751465,2943.904757,
WMEA_03411_An_6,03411,NA,Above Falls 500m site 6 Ants red 1,MS,SuperTransect,6,STAboveFalls6,500m,20190619,NA,Ant,Terrestrial,Animal,Omnivore,Transect,GPS same as site,21.63110199,-158.03871,21.63110199|-158.03871,,,1527.713989,69.17363739,2778.431039,
WMEA_03412_An_9,03412,NA,Above Falls 800m ants 4,MS,SuperTransect,9,STAboveFalls9,800m,20190619,NA,Ant,Terrestrial,Animal,Omnivore,Transect,GPS same as site,21.62911297,-158.036846,21.62911297|-158.036846,,,1567.248047,80.46780396,3043.381993,
WMEA_03413_An_2,03413,NA,Ants.Trans_2 800m,MS,SuperTransect,2,STGardens2,100m,20190617,NA,Ant,Terrestrial,Animal,Omnivore,Transect,,21.63342,158.0522,21.63342|158.0522,,,NA,NA,4527134.777,
WMEA_03414_An_2,03414,NA,Ants 800m GPS Tati,MS,SuperTransect,2,STGardens2,100m,20190617,NA,Ant,Terrestrial,Animal,Omnivore,Transect,,21.63719002,-158.057326,21.63719002|-158.057326,,,1245.245972,1.43277359,747.4455465,
WMEA_03415_An_1,03415,NA,Ants_1_trans.2 0M,MS,SuperTransect,1,STGardens1,0m,20190618,NA,Ant,Terrestrial,Animal,Omnivore,Transect,,21.63763602,-158.058171,21.63763602|-158.058171,,,1245.245972,1.10801661,647.0168203,
WMEA_03416_An_5,03416,NA,Ants_2_trans_2 400m GPS 0M,MS,SuperTransect,5,STGardens5,400m,20190618,NA,Ant,Terrestrial,Animal,Omnivore,Transect,,21.63568899,-158.054933,21.63568899|-158.054933,,,1283.647949,10.74594975,1045.425431,
WMEA_03417_An_8,03417,NA,Ants_Transect 2 700m,MS,SuperTransect,8,STGardens8,700m,20190617,NA,Ant,Terrestrial,Animal,Omnivore,Transect,,21.63361698,-158.052984,21.63361698|-158.052984,,,1323.670044,12.99216461,1340.435352,
WMEA_03418_An_8,03418,NA,Ants colony Transect 2 700 mt,MS,SuperTransect,8,STGardens8,700m,20190617,NA,Ant,Terrestrial,Animal,Omnivore,Transect,,21.63361698,-158.052984,21.63361698|-158.052984,,,1323.670044,12.99216461,1340.435352,
WMEA_03419_An_8,03419,NA,Ants 700m,MS,SuperTransect,8,STGardens2,700m,20190617,NA,Ant,Terrestrial,Animal,Omnivore,Transect,,21.63719002,-158.057326,21.63719002|-158.057326,,,1245.245972,1.43277359,747.4455465,
WMEA_03420_An_1,03420,NA,Ants 0mts garden,MS,SuperTransect,1,STGardens2,0m,20190617,NA,Ant,Terrestrial,Animal,Omnivore,Transect,,21.63719002,-158.057326,21.63719002|-158.057326,,,1245.245972,1.43277359,747.4455465,
WMEA_03421_An_5,03421,NA,Garden 400m,MS,SuperTransect,5,STGardens5,400m,20190618,NA,Ant,Terrestrial,Animal,Omnivore,Transect,,21.63568899,-158.054933,21.63568899|-158.054933,,,1283.647949,10.74594975,1045.425431,
WMEA_03422_An_5,03422,NA,Ants garden 400m,MS,SuperTransect,5,STGardens5,400m,20190618,NA,Ant,Terrestrial,Animal,Omnivore,Transect,,21.63568899,-158.054933,21.63568899|-158.054933,,,1283.647949,10.74594975,1045.425431,
WMEA_03423_An_1,03423,NA,Ants Transect FDU,MS,SuperTransect,1,STFalls1,0m,20190618,NA,Ant,Terrestrial,Animal,Omnivore,Transect,GPS 153 criss,21.63303101,-158.051147,21.6330310050398|-158.051147013903,,,1357.352051,17.16485977,1534.109497,
WMEA_03424_An_2,03424,NA,Ants 1 c3 mt FDU ants 0 0M,MS,SuperTransect,2,STFalls1,100m,20190618,NA,Ant,Terrestrial,Animal,Omnivore,Transect,,21.63303101,-158.051147,21.6330310050398|-158.051147013903,,,1357.352051,17.16485977,1534.109497,
WMEA_03425_An_9,03425,NA,800m,MS,SuperTransect,9,STGardens9,800m,20190617,NA,Ant,Terrestrial,Animal,Omnivore,Transect,144 coordinates same as plants,21.63332001,-158.052089,21.6333200130612|-158.052088972181,,,1323.670044,18.24394035,1435.261659,
